"concept_id","concept_name"
40981254,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE SANDOZ] Box of 90 by Novartis"
40981255,"bicalutamide 50 MG Oral Tablet [Bicalutamid Dura] Box of 90 by Mylan"
40981256,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Aliud Pharma] Box of 30 by Aliud"
40981257,"bicalutamide 50 MG Oral Tablet [Bicalutamid Winthrop] Box of 90 by Sanofi"
40981258,"bicalutamide 50 MG Oral Tablet [BICALUTAMIDE TEVA] Box of 30 by TEVA"
40981259,"bicalutamide 50 MG Oral Tablet [Bicalutamid Bluefish] Box of 30 by Bluefish"
40981260,"bicalutamide 50 MG Oral Tablet [Androcal] Box of 90 by Apogepha"
40981261,"bicalutamide 150 MG Oral Tablet [Bicalutin] Box of 30 by Dr R Pfleger"
40981262,"bicalutamide 150 MG Oral Tablet [Bicalutamid Tecnimede] Box of 60 by Gs-Pharma"
40981263,"bicalutamide 150 MG Oral Tablet [Bicalutamid Hexal] Box of 90 by Novartis"
40981264,"bicalutamide 150 MG Oral Tablet Box of 90 by Puren"
40981265,"bicalutamide 150 MG Oral Tablet Box of 100 by Aristo"
40984431,"Medroxyprogesterone 250 MG [Mpa Hexal]"
40984924,"Flutamide 250 MG [Fugerel]"
40984925,"Flutamide 250 MG [Flutamid Al]"
40985717,"bicalutamide 50 MG [Bicalutamid Fair Med]"
40985718,"bicalutamide 50 MG [Bicalutamid Aliud Pharma]"
40985720,"bicalutamide 150 MG [Bicalutamid Billix]"
40986986,"abarelix Injectable Solution"
40987153,"Triptorelin Injection [Uropeptyl]"
40987839,"Medroxyprogesterone Injectable Solution [Farlutal]"
40988294,"Flutamide Oral Tablet [Cytamid]"
40989066,"bicalutamide Delayed Release Oral Tablet [Ribocadex]"
40989067,"bicalutamide Delayed Release Oral Tablet [Bicalutamid Actavis]"
40989702,"Triptorelin 3.75 MG/ML Prefilled Syringe Box of 3"
40989703,"Triptorelin 14.6 MG Injectable Suspension"
40991194,"Megestrol 15 MG Oral Tablet Box of 120"
40991204,"Medroxyprogesterone 100 MG/ML Oral Solution Box of 1"
40991205,"Medroxyprogesterone 200 MG/ML Injectable Solution Box of 10"
40991206,"Medroxyprogesterone 5 MG Oral Tablet Box of 150"
40991207,"Medroxyprogesterone 5 MG Oral Tablet Box of 24"
40991208,"Medroxyprogesterone 500 MG Oral Tablet Box of 400"
40991209,"Medroxyprogesterone 250 MG Oral Tablet Box of 400"
40991382,"Leuprolide 5 MG/ML Injectable Solution Box of 2"
40991383,"Leuprolide 3.75 MG/ML Injectable Suspension Box of 3"
40991384,"Leuprolide 3.75 MG/ML Prefilled Syringe Box of 3"
40991385,"Leuprolide 3.75 MG Drug Implant"
40991386,"Leuprolide 3.75 MG Prefilled Syringe Box of 1"
40993703,"bicalutamide 50 MG Oral Tablet Box of 60"
40994590,"abarelix 50 MG/ML Injectable Suspension Box of 3"
40995251,"Triptorelin 22.5 MG Injectable Suspension [Pamorelin La] Box of 1"
40995253,"Triptorelin 14.6 MG Injectable Solution [Salvacyl]"
40999629,"Megestrol 40 MG Oral Tablet [Megestat]"
40999635,"Medroxyprogesterone 150 MG/ML Prefilled Syringe [Sayana] Box of 6"
40999636,"Medroxyprogesterone 2.5 MG Oral Tablet [Gestapolar] Box of 90"
40999637,"Medroxyprogesterone 5 MG Oral Tablet [Clinofem] Box of 150"
40999638,"Medroxyprogesterone 5 MG Oral Tablet [Clinofem] Box of 20"
40999639,"Medroxyprogesterone 10 MG Oral Tablet [Gestapolar] Box of 36"
40999640,"Medroxyprogesterone 500 MG Oral Tablet [Clinovir] Box of 120"
40999641,"Medroxyprogesterone 500 MG Oral Tablet [Clinovir] Box of 60"
40999642,"Medroxyprogesterone 250 MG Oral Tablet [Farlutal] Box of 400"
40999643,"Medroxyprogesterone 200 MG Oral Tablet [Farlutal] Box of 500"
41000057,"Leuprolide 11.3 MG Prefilled Syringe [Enantone] Box of 2"
41000058,"Leuprolide 11.25 MG/ML Drug Implant [Enantoneri] Box of 1"
41000063,"Leuprolide 3.75 MG/ML Injectable Suspension [Enantone] Box of 3"
41000067,"Leuprolide 3.75 MG/ML Prefilled Syringe [Klebrocid] Box of 1"
41000068,"Leuprolide 3.75 MG/ML Prefilled Syringe [Klebrocid]"
41000069,"Leuprolide 3.75 MG/ML Prefilled Syringe [Enantone] Box of 3"
41000070,"Leuprolide 3.75 MG Prefilled Syringe [Enantone]"
41000071,"Leuprolide 5.25 MG Prefilled Syringe [Leupro Sandoz]"
41001855,"Flutamide 250 MG Oral Tablet [Fugerel] Box of 100"
41001856,"Flutamide 250 MG Oral Tablet [Flutamid Ct] Box of 84"
41001857,"Flutamide 250 MG Oral Tablet [Flutamid Al] Box of 21"
41001858,"Flutamide 250 MG Oral Tablet [Flutamex] Box of 30"
41001859,"Flutamide 250 MG Oral Tablet [Fluta Cell] Box of 84"
41001860,"Flutamide 250 MG Oral Tablet [Flubloc] Box of 84"
41003493,"Cyproterone 50 MG Oral Tablet [Androcur] Box of 500"
41003494,"Cyproterone 10 MG Oral Tablet [Androcur] Box of 15"
41003495,"Cyproterone 100 MG Oral Tablet [Cyproteronacetat Dura] Box of 20"
41005055,"Buserelin 1 MG/ML Injectable Solution [Profact]"
41005056,"Buserelin 9.9 MG Prefilled Syringe [Suprefact]"
41005368,"bicalutamide 50 MG Delayed Release Oral Tablet [Eurobicalutamid]"
41005369,"bicalutamide 50 MG Oral Tablet [Bicalutamide Accord] Box of 90"
41005370,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Winthrop]"
41005371,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Tecnimede]"
41005372,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Medac]"
41005373,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Biomo]"
41005374,"bicalutamide 50 MG Oral Tablet [Bicalutamid Ct]"
41005375,"bicalutamide 50 MG Oral Tablet [Bicalutamid Aristo] Box of 30"
41005376,"bicalutamide 50 MG Oral Tablet [Androcal] Box of 90"
41005377,"bicalutamide 150 MG Oral Tablet [Ribocadex] Box of 90"
41005378,"bicalutamide 150 MG Oral Tablet [Bicalutamid Heumann] Box of 60"
41005379,"bicalutamide 150 MG Oral Tablet [Bicalutamid Heumann] Box of 30"
41005380,"bicalutamide 150 MG Oral Tablet [Bicalutamid Esparma]"
41005381,"bicalutamide 150 MG Oral Tablet [Bicalutamid Hexal] Box of 90"
41009748,"Medroxyprogesterone 500 MG Oral Tablet [Farlutal] Box of 60 by Beragena"
41009993,"Leuprolide 22.5 MG Drug Implant [Eligard] Box of 2 by Abacus Medicine"
41010605,"Goserelin 10.8 MG Drug Implant [Zoladex] Box of 1 by Gerke"
41010606,"Goserelin 3.6 MG Drug Implant [Zoladex] Box of 3 by Emra-Med"
41010607,"Goserelin 3.6 MG Prefilled Syringe [Zoladex] Box of 3 by Kohlpharma"
41010608,"Goserelin 3.6 MG Prefilled Syringe [Zoladex] Box of 3 by Gruenewald"
41010609,"Goserelin 3.6 MG Prefilled Syringe [Zoladex] Box of 3 by Astrazeneca"
41010610,"Goserelin 3.6 MG Prefilled Syringe [Zoladex] Box of 1 by Kohlpharma"
41010611,"Goserelin 3.6 MG Prefilled Syringe [Zoladex] Box of 1 by Emra-Med"
41010797,"Flutamide 250 MG Oral Tablet Box of 21 by Acis"
41010798,"Flutamide 250 MG Oral Tablet [Fluta 1a Pharma] Box of 21 by 1 A"
41011705,"Cyproterone 50 MG Oral Tablet [Virilit] Box of 20 by Bayer"
41011706,"Cyproterone 50 MG Oral Tablet [Androcur] Box of 100 by Eurim-Pharm"
41011707,"Cyproterone 50 MG Oral Tablet [Androcur] Box of 100 by Bestphago"
41011708,"Cyproterone 50 MG Oral Tablet [Androcur] Box of 50 by Orifarm Leverkus"
41011709,"Cyproterone 50 MG Oral Tablet [Androcur] Box of 50 by Jenapharm"
41011710,"Cyproterone 50 MG Oral Tablet [Androcur] Box of 50 by Gruenewald"
41011711,"Cyproterone 50 MG Oral Tablet Box of 20 by TEVA"
41012533,"bicalutamide 50 MG Delayed Release Oral Tablet [Casodex] Box of 90 by Cc"
41012534,"bicalutamide 50 MG Oral Tablet [Bicalutamide Accord] Box of 90 by Bendalis"
41012535,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Heumann] Box of 90 by Heumann"
41012536,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Esparma] Box of 90 by Esparma"
41012537,"bicalutamide 50 MG Oral Tablet [Bicalutamid Aliud Pharma] Box of 30 by Aliud"
41012538,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Actavis] Box of 30 by Cc"
41012539,"bicalutamide 50 MG Oral Tablet Box of 30 by Aristo"
41012540,"bicalutamide 50 MG Oral Tablet [Casodex] Box of 90 by Beragena"
41012541,"bicalutamide 50 MG Oral Tablet [Bicalutamid Aliud Pharma] Box of 90 by Aliud"
41012542,"bicalutamide 50 MG Oral Tablet [Bicalutamid 1a Pharma] Box of 60 by 1 A"
41012543,"bicalutamide 50 MG Oral Tablet Box of 50 by Puren"
41012544,"bicalutamide 150 MG Oral Tablet [Bicalutamid Bluefish] Box of 30 by Bluefish"
41012545,"bicalutamide 150 MG Oral Tablet [Bicalutamid Tecnimede] Box of 90 by Gs-Pharma"
41012546,"bicalutamide 150 MG Oral Tablet [Bicalutamid Heumann] Box of 60 by Heumann"
41012547,"bicalutamide 150 MG Oral Tablet Box of 90 by Aristo"
41014488,"Buserelin 0.00001 MG/MG"
41015592,"Medroxyprogesterone 150 MG/ML [Clinovir]"
41015593,"Medroxyprogesterone 5 MG [G Farlutal]"
41015696,"Leuprolide 3.75 MG/ML [Enantone]"
41015950,"Goserelin 3 MG [Goserelin Cell Pharm]"
41016043,"Flutamide 250 MG [Fluta 1a Pharma]"
41016044,"Flutamide 250 MG [Flubloc]"
41016743,"Buserelin 0.00105 MG/MG [Profact]"
41018135,"Triptorelin Prefilled Syringe [Decapeptyl Depot]"
41018811,"Medroxyprogesterone Prefilled Syringe [Depo Clinovir]"
41018903,"Leuprolide Drug Implant [Trenantone]"
41018904,"Leuprolide Drug Implant [Enantoneurim Pharm]"
41019143,"Goserelin Drug Implant [Goserelin Cell Pharm]"
41019223,"Flutamide Oral Tablet [Fluta Abz]"
41020001,"bicalutamide Delayed Release Oral Tablet [Bicalutamid Billix]"
41020002,"bicalutamide Oral Tablet [Bicalutamid Actavis]"
41020003,"bicalutamide Delayed Release Oral Tablet [Bicalutamid Abz]"
41020663,"Triptorelin 0.1 MG/ML Prefilled Syringe Box of 280"
41022149,"Medroxyprogesterone 100 MG/ML Oral Solution"
41022150,"Medroxyprogesterone 5 MG Oral Tablet Box of 120"
41022151,"Medroxyprogesterone 5 MG Oral Tablet Box of 25"
41022152,"Medroxyprogesterone 5 MG Oral Tablet Box of 20"
41022328,"Leuprolide 11.3 MG Injectable Suspension Box of 1"
41022329,"Leuprolide 3.75 MG/ML Injectable Solution Box of 6"
41022330,"Leuprolide 3.75 MG/ML Prefilled Syringe Box of 1"
41022331,"Leuprolide 5.63 MG/ML Prefilled Syringe Box of 1"
41022332,"Leuprolide 3.75 MG Injectable Solution"
41022333,"Leuprolide 3.75 MG Prefilled Syringe"
41024547,"Buserelin 9.9 MG Prefilled Syringe Box of 2"
41024692,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 90"
41024693,"bicalutamide 150 MG Oral Tablet Box of 100"
41026311,"Triptorelin 3.75 MG Prefilled Syringe [Uropeptyl] Box of 3"
41030683,"Megestrol 15 MG Oral Tablet [Niagestin]"
41030692,"Medroxyprogesterone 100 MG/ML Oral Solution [Clinovir] Box of 5"
41030693,"Medroxyprogesterone 5 MG Oral Tablet [Mpasoh] Box of 30"
41030694,"Medroxyprogesterone 5 MG Oral Tablet [Gestapolar] Box of 30"
41030695,"Medroxyprogesterone 5 MG Oral Tablet [Gestapolar] Box of 12"
41030696,"Medroxyprogesterone 5 MG Oral Tablet [Gestapolar]"
41030697,"Medroxyprogesterone 5 MG Oral Tablet [Clinofem] Box of 200"
41030698,"Medroxyprogesterone 10 MG Oral Tablet [Clinofem] Box of 60"
41030699,"Medroxyprogesterone 100 MG Oral Tablet [Clinovir] Box of 100"
41030700,"Medroxyprogesterone 500 MG Oral Tablet [Farlutal] Box of 400"
41030701,"Medroxyprogesterone 500 MG Oral Tablet [Clinovir] Box of 20"
41030702,"Medroxyprogesterone 250 MG Oral Tablet [Mpa Hexal] Box of 100"
41030703,"Medroxyprogesterone 150 MG/ML Prefilled Syringe [Depo Provera Ac] Box of 1"
41031115,"Leuprolide 11.3 MG Prefilled Syringe [Trenantone]"
41031116,"Leuprolide 11.25 MG/ML Prefilled Syringe [Trenantone]"
41031117,"Leuprolide 11.25 MG/ML Prefilled Syringe [Prostap] Box of 1"
41031118,"Leuprolide 11.25 MG/ML Prefilled Syringe [Enantone]"
41031119,"Leuprolide 3.75 MG/ML Injectable Suspension [Enantone] Box of 1"
41031121,"Leuprolide 5.63 MG/ML Drug Implant [Trenantone]"
41031122,"Leuprolide 5.63 MG/ML Drug Implant [Enantoneurim Pharm] Box of 1"
41031123,"Leuprolide 5.63 MG/ML Drug Implant [Enantoneurim Pharm]"
41031124,"Leuprolide 5.25 MG Prefilled Syringe [Leupro Sandoz] Box of 2"
41032958,"Flutamide 250 MG Oral Tablet [Testotard] Box of 84"
41032959,"Flutamide 250 MG Oral Tablet [Fugerel] Box of 20"
41032960,"Flutamide 250 MG Oral Tablet [Flutamid Stada] Box of 84"
41032961,"Flutamide 250 MG Oral Tablet [Flutamid Heumann] Box of 84"
41032962,"Flutamide 250 MG Oral Tablet [Flutamid Heumann]"
41032963,"Flutamide 250 MG Oral Tablet [Flutamid Dorsch] Box of 210"
41034593,"Cyproterone 100 MG Oral Tablet [Cyproteronacetat Beta] Box of 50"
41036097,"Buserelin 0.00001 MG/MG Nasal Spray [Profact] Box of 4"
41036099,"Buserelin 9.9 MG Drug Implant [Profact]"
41036404,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Winthrop] Box of 30"
41036405,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Tecnimede] Box of 30"
41036406,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Stada] Box of 30"
41036407,"bicalutamide 50 MG Oral Tablet [BICALUTAMIDE SANDOZ] Box of 90"
41036408,"bicalutamide 50 MG Oral Tablet [Bicalutamid Dura] Box of 90"
41036409,"bicalutamide 50 MG Oral Tablet [Bicalutamid Ct] Box of 30"
41036410,"bicalutamide 50 MG Oral Tablet [Bicalutamid Billix] Box of 90"
41036411,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Billix]"
41036412,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Actavis] Box of 50"
41036413,"bicalutamide 50 MG Oral Tablet [Bicalutamid Actavis] Box of 40"
41036414,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Actavis]"
41036415,"bicalutamide 150 MG Oral Tablet [Bicalutamid Uropharm] Box of 90"
41036416,"bicalutamide 150 MG Oral Tablet [Bicalutamid Billix] Box of 90"
41036417,"bicalutamide 150 MG Oral Tablet [Bicalutamid Actavis] Box of 30"
41036418,"bicalutamide 150 MG Oral Tablet [Casodex] Box of 30"
41036419,"bicalutamide 150 MG Oral Tablet [BICALUTAMIDE TEVA] Box of 90"
41038244,"Triptorelin 14.6 MG Injectable Solution [Pamorelin La] Box of 2 by Kohlpharma"
41040809,"Megestrol 160 MG Oral Tablet [Megestat] Box of 84 by Emra-Med"
41040810,"Megestrol 160 MG Oral Tablet [Megestat] Box of 30 by Emra-Med"
41040811,"Megestrol 160 MG Oral Tablet [Megestat] Box of 28 by Orifarm Leverkus"
41040813,"Medroxyprogesterone 5 MG Oral Tablet [G Farlutal] Box of 100 by Pfizer"
41040814,"Medroxyprogesterone 5 MG Oral Tablet [G Farlutal] Box of 60 by Pfizer"
41040815,"Medroxyprogesterone 500 MG Oral Tablet [Mpa Hexal] Box of 100 by Novartis"
41041092,"Leuprolide 11.3 MG Drug Implant [Trenantone] Box of 2 by Takeda"
41041093,"Leuprolide 30 MG Drug Implant [Sixantone] Box of 1 by Kohlpharma"
41041096,"Leuprolide 22.5 MG Drug Implant [Eligard] Box of 2 by Gerke"
41041097,"Leuprolide 22.5 MG Drug Implant [Eligard] Box of 1 by Axicorp"
41041098,"Leuprolide 22.5 MG Prefilled Syringe [Eligard] Box of 2 by Aca Mueller"
41041689,"Goserelin 3.6 MG Drug Implant [Zoladex] Box of 1 by Cc"
41041900,"Flutamide 250 MG Oral Tablet [Prostogenat] Box of 84 by Azupharma"
41041901,"Flutamide 250 MG Oral Tablet [Prostogenat] Box of 21 by Azupharma"
41041902,"Flutamide 250 MG Oral Tablet Box of 84 by Betapharm"
41041903,"Flutamide 250 MG Oral Tablet Box of 21 by Uropharm"
41042808,"Cyproterone 50 MG Oral Tablet [Androcur] Box of 100 by Kohlpharma"
41042809,"Cyproterone 50 MG Oral Tablet [Androcur] Box of 100 by Arwypo"
41042810,"Cyproterone 10 MG Oral Tablet [Androcur] Box of 15 by Gerke"
41043641,"bicalutamide 50 MG Oral Tablet [Casodex] Box of 90 by Cc"
41043642,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Winthrop] Box of 30 by Sanofi"
41043643,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Hexal] Box of 30 by Novartis"
41043644,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Biomo] Box of 100 by biomo"
41043645,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 90 by Aristo"
41043646,"bicalutamide 50 MG Oral Tablet [BICALUTAMIDE SANDOZ] Box of 30 by Novartis"
41043647,"bicalutamide 50 MG Oral Tablet [Bicalutamid Heumann] Box of 60 by Heumann"
41043648,"bicalutamide 150 MG Oral Tablet [Casodex] Box of 30 by Docpharm"
41043649,"bicalutamide 150 MG Oral Tablet [Casodex] Box of 30 by Kohlpharma"
41043650,"bicalutamide 150 MG Oral Tablet [Bicalutamid 1a Pharma] Box of 30 by 1 A"
41043651,"bicalutamide 150 MG Oral Tablet Box of 30 by Ratiopharm"
41046808,"Megestrol 15 MG [Niagestin]"
41046810,"Medroxyprogesterone 160 MG/ML [Depo Provera Bra]"
41046893,"Leuprolide 11.25 MG/ML [Enantoneup]"
41046894,"Leuprolide 11.25 MG/ML [Enantone]"
41046896,"Leuprolide 5.63 MG/ML [Enantoneurim Pharm]"
41046897,"Leuprolide 3.75 MG [Enantone]"
41049440,"Triptorelin Prefilled Syringe [Uropeptyl]"
41050096,"Medroxyprogesterone Injectable Solution [Clinovir]"
41050097,"Medroxyprogesterone Oral Solution [Clinovir]"
41050098,"Medroxyprogesterone Oral Tablet [Clinofem]"
41050184,"Leuprolide Injectable Solution [Enantone]"
41050185,"Leuprolide Prefilled Syringe [Sixantone]"
41051167,"Buserelin Prefilled Syringe [Profact]"
41051231,"bicalutamide Delayed Release Oral Tablet [Bicalutamid Stada]"
41051232,"bicalutamide Delayed Release Oral Tablet [Bicalutamid Medac]"
41051233,"bicalutamide Delayed Release Oral Tablet [Bicalutamid Biomo]"
41051234,"bicalutamide Oral Tablet [Bica Q]"
41051876,"Triptorelin 3.75 MG Prefilled Syringe Box of 3"
41051877,"Triptorelin 0.523 MG/ML Prefilled Syringe Box of 7"
41053406,"Megestrol 20 MG Oral Tablet Box of 120"
41053411,"Medroxyprogesterone 100 MG/ML Oral Solution Box of 20"
41053412,"Medroxyprogesterone 5 MG/ML Oral Solution Box of 5"
41053413,"Medroxyprogesterone 200 MG/ML Injectable Solution Box of 1"
41053414,"Medroxyprogesterone 100 MG Oral Tablet Box of 500"
41053415,"Medroxyprogesterone 500 MG Oral Tablet Box of 100"
41053416,"Medroxyprogesterone 150 MG/ML Prefilled Syringe Box of 10"
41053621,"Leuprolide 5 MG/ML Injectable Solution Box of 10"
41053622,"Leuprolide 5.65 MG/ML Drug Implant"
41053623,"Leuprolide 3.75 MG/ML Drug Implant"
41053624,"Leuprolide 30 MG Drug Implant"
41053625,"Leuprolide 22.5 MG Drug Implant Box of 1"
41054105,"Goserelin 3.6 MG Drug Implant Box of 3"
41056868,"abarelix 50 MG/ML Injectable Solution Box of 3"
41057487,"Triptorelin 0.1 MG/ML Injectable Solution [Triptofem] Box of 2"
41061757,"Megestrol 160 MG Oral Tablet [Megestat] Box of 30"
41061758,"Megestrol 20 MG Oral Tablet [Megestat] Box of 120"
41061763,"Medroxyprogesterone 2.5 MG Oral Tablet [Clinofem] Box of 100"
41061764,"Medroxyprogesterone 5 MG Oral Tablet [Mpa Gyn] Box of 30"
41061765,"Medroxyprogesterone 400 MG Oral Tablet [Clinovir] Box of 125"
41061766,"Medroxyprogesterone 250 MG Oral Tablet [Clinovir] Box of 800"
41061767,"Medroxyprogesterone 250 MG Oral Tablet [Clinovir] Box of 40"
41061768,"Medroxyprogesterone 250 MG Oral Tablet [Clinovir]"
41061769,"Medroxyprogesterone 150 MG/ML Prefilled Syringe [Depo Provera Doc] Box of 1"
41061770,"Medroxyprogesterone 160 MG/ML Injectable Solution [Depo Progevera Hc] Box of 1"
41062249,"Leuprolide 11.3 MG Prefilled Syringe [Prostap]"
41062250,"Leuprolide 11.25 MG/ML Drug Implant [Trenantone]"
41062251,"Leuprolide 11.25 MG/ML Drug Implant [Prostap] Box of 1"
41062259,"Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 3"
41062260,"Leuprolide 3.75 MG/ML Prefilled Syringe [Prostap] Box of 3"
41062263,"Leuprolide 3.75 MG Injectable Suspension [Enantone]"
41062264,"Leuprolide 3.75 MG Drug Implant [Leuprone Hexal] Box of 3"
41062265,"Leuprolide 3.75 MG Injectable Solution [Lutrate] Box of 1"
41063641,"Goserelin 10.8 MG Prefilled Syringe [Zoladex]"
41064088,"Flutamide 250 MG Oral Tablet [Prostogenat] Box of 90"
41064089,"Flutamide 250 MG Oral Tablet [Fugerel] Box of 210"
41064090,"Flutamide 250 MG Oral Tablet [Fugerel]"
41064091,"Flutamide 250 MG Oral Tablet [Flutamid 1a Pharma]"
41064092,"Flutamide 250 MG Oral Tablet [Fluta Gry]"
41065697,"degarelix 80 MG Injection [Firmagon] Box of 3"
41065731,"Cyproterone 10 MG Oral Tablet [Androcur] Box of 45"
41065732,"Cyproterone 100 MG/ML Injectable Solution [Androcur] Box of 3"
41067372,"Buserelin 0.182 MG/ML Injectable Solution [Profact]"
41067373,"Buserelin 0.00001 MG/MG Nasal Spray [Profact]"
41067644,"bicalutamide 50 MG Oral Tablet [BICALUTAMIDE TEVA] Box of 90"
41067645,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Stada] Box of 90"
41067646,"bicalutamide 50 MG Oral Tablet [Bicalutamid Puren] Box of 90"
41067647,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Puren] Box of 30"
41067648,"bicalutamide 50 MG Oral Tablet [Bicalutamid Hexal] Box of 90"
41067649,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Hexal] Box of 30"
41067650,"bicalutamide 50 MG Oral Tablet [Bicalutamid Heumann] Box of 60"
41067651,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Fair Med]"
41067652,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Atid] Box of 30"
41067653,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid 1a Pharma]"
41067657,"bicalutamide 50 MG Oral Tablet [Bicalutamid Atid]"
41067658,"bicalutamide 50 MG Oral Tablet [Androcal] Box of 100"
41067659,"bicalutamide 150 MG Oral Tablet [Bicalutamid Ct]"
41067660,"bicalutamide 150 MG Oral Tablet [Bicalutamid Biomo] Box of 90"
41067661,"bicalutamide 150 MG Oral Tablet [Androcal] Box of 30"
41069509,"Triptorelin 3.75 MG Injection [Uropeptyl] Box of 3 by Uropharm"
41072072,"Megestrol 160 MG Oral Tablet [Megestat] Box of 84 by Axicorp"
41072073,"Megestrol 160 MG Oral Tablet [Megestat] Box of 28 by Kohlpharma"
41072074,"Megestrol 160 MG Oral Tablet [Megestat] Box of 28 by Eurim-Pharm"
41072077,"Medroxyprogesterone 5 MG Oral Tablet [Gestapolar] Box of 90 by Orion"
41072078,"Medroxyprogesterone 100 MG Oral Tablet [Clinovir] Box of 100 by Pfizer"
41072079,"Medroxyprogesterone 500 MG Oral Tablet [Mpa Hexal] Box of 20 by Novartis"
41072080,"Medroxyprogesterone 400 MG Oral Tablet [Clinovir] Box of 30 by Pfizer"
41072081,"Medroxyprogesterone 250 MG Oral Tablet [Clinovir] Box of 40 by Pfizer"
41072331,"Leuprolide 3.75 MG Drug Implant [Lutrate] Box of 1 by GP"
41072334,"Leuprolide 22.5 MG Drug Implant [Eligard] Box of 2 by Orifarm Leverkus"
41072335,"Leuprolide 22.5 MG Drug Implant [Eligard] Box of 2 by Haematogmbh"
41072336,"Leuprolide 22.5 MG Drug Implant [Eligard] Box of 2 by Astellas"
41072970,"Goserelin 10.8 MG Drug Implant [Zoladex] Box of 2 by Kohlpharma"
41072971,"Goserelin 3.6 MG Drug Implant [Zoladex] Box of 1 by Beragena"
41072972,"Goserelin 3.6 MG Drug Implant [Zoladex] Box of 3 by Mtk"
41072973,"Goserelin 3.6 MG Prefilled Syringe [Zoladex] Box of 1 by Gruenewald"
41073201,"Flutamide 250 MG Oral Tablet [Flutamid Stada] Box of 21 by Stada"
41073202,"Flutamide 250 MG Oral Tablet Box of 84 by Abbvie"
41073203,"Flutamide 250 MG Oral Tablet [Fluta Abz] Box of 84 by AbZ-Pharma"
41074145,"Cyproterone 50 MG Oral Tablet [Androcur] Box of 100 by Gppl"
41074146,"Cyproterone 10 MG Oral Tablet [Androcur] Box of 45 by Eurim-Pharm"
41074863,"Buserelin 9.9 MG Prefilled Syringe [Suprefact] Box of 1 by Orifarm Leverkus"
41074864,"Buserelin 9.9 MG Prefilled Syringe [Suprefact] Box of 1 by Aca Mueller"
41074865,"Buserelin 9.9 MG Prefilled Syringe [Suprefact] Box of 1 by Eurim-Pharm"
41075013,"bicalutamide 50 MG Oral Tablet [Casodex] Box of 90 by Mtk"
41075014,"bicalutamide 50 MG Oral Tablet [Bicalutin] Box of 90 by Dr R Pfleger"
41075015,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Hexal] Box of 90 by Novartis"
41075016,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Ct] Box of 30 by AbZ-Pharma"
41075017,"bicalutamide 50 MG Oral Tablet [Bicalutamid Basics] Box of 90 by Basics"
41075018,"bicalutamide 50 MG Delayed Release Oral Tablet [Bicalutamid Basics] Box of 90 by Basics"
41075019,"bicalutamide 50 MG Oral Tablet Box of 90 by Orifarm Leverkus"
41075020,"bicalutamide 50 MG Oral Tablet Box of 90 by Aristo"
41075021,"bicalutamide 50 MG Oral Tablet [Casodex] Box of 30 by Mtk"
41075022,"bicalutamide 50 MG Oral Tablet [Casodex] Box of 30 by Kohlpharma"
41075023,"bicalutamide 50 MG Oral Tablet [Casodex] Box of 30 by Eurim-Pharm"
41075024,"bicalutamide 50 MG Oral Tablet [Bicalutamid Atid] Box of 90 by Dexcel-Pharma"
41075025,"bicalutamide 150 MG Oral Tablet [Casodex] Box of 30 by Aca Mueller"
41075026,"bicalutamide 150 MG Oral Tablet [Bicalutamid Al] Box of 30 by Aliud"
41075027,"bicalutamide 150 MG Oral Tablet Box of 90 by Sanofi"
41075028,"bicalutamide 150 MG Oral Tablet Box of 30 by Puren"
41075738,"Triptorelin 14.6 MG"
