"concept_id","concept_name"
36780417,"7 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL EG] Box of 1 by Eurogenerics"
36780418,"7 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL EG] Box of 1"
36780419,"7 ML docetaxel 20 MG/ML Intravenous Solution [Docetaxel Aurobindo] Box of 1 by Aurobindo"
36780420,"7 ML docetaxel 20 MG/ML Intravenous Solution [Docetaxel Aurobindo] Box of 1"
36780421,"7 ML docetaxel 20 MG/ML Intravenous Solution Box of 1"
36780422,"7 ML docetaxel 20 MG/ML Intravenous Solution"
36780885,"4 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL EG] Box of 1 by Eurogenerics"
36780886,"4 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL EG] Box of 1"
36780887,"4 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL ACCORD] Box of 1 by Accord"
36780888,"4 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL ACCORD] Box of 1"
36780889,"4 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL ACCORD]"
36780890,"4 ML docetaxel 20 MG/ML Intravenous Solution [Docetaxel Aurobindo] Box of 1 by Aurobindo"
36780891,"4 ML docetaxel 20 MG/ML Intravenous Solution [Docetaxel Aurobindo] Box of 1"
36780892,"4 ML docetaxel 20 MG/ML Intravenous Solution [Taxotere] Box of 1 by Sanofi"
36780893,"4 ML docetaxel 20 MG/ML Intravenous Solution [Taxotere] Box of 1"
36780894,"4 ML docetaxel 20 MG/ML Intravenous Solution [Taxotere]"
36780895,"4 ML docetaxel 20 MG/ML Intravenous Solution Box of 1"
36780896,"4 ML docetaxel 20 MG/ML Intravenous Solution"
36781425,"1.5 ML cabazitaxel 40 MG/ML Intravenous Solution [Jevtana] Box of 1 by Sanofi"
36781426,"1.5 ML cabazitaxel 40 MG/ML Intravenous Solution [Jevtana] Box of 1"
36781427,"1.5 ML cabazitaxel 40 MG/ML Intravenous Solution [Jevtana]"
36781428,"1.5 ML cabazitaxel 40 MG/ML Intravenous Solution Box of 1"
36781429,"1.5 ML cabazitaxel 40 MG/ML Intravenous Solution"
36781541,"1 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL EG] Box of 1 by Eurogenerics"
36781542,"1 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL EG] Box of 1"
36781543,"1 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL ACCORD] Box of 1 by Accord"
36781544,"1 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL ACCORD] Box of 1"
36781545,"1 ML docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL ACCORD]"
36781546,"1 ML docetaxel 20 MG/ML Intravenous Solution [Docetaxel Aurobindo] Box of 1 by Aurobindo"
36781547,"1 ML docetaxel 20 MG/ML Intravenous Solution [Docetaxel Aurobindo] Box of 1"
36781548,"1 ML docetaxel 20 MG/ML Intravenous Solution [Taxotere] Box of 1 by Sanofi"
36781549,"1 ML docetaxel 20 MG/ML Intravenous Solution [Taxotere] Box of 1"
36781550,"1 ML docetaxel 20 MG/ML Intravenous Solution [Taxotere]"
36781551,"1 ML docetaxel 20 MG/ML Intravenous Solution Box of 1"
36781552,"1 ML docetaxel 20 MG/ML Intravenous Solution"
36782177,"cabazitaxel 40 MG/ML Intravenous Solution [Jevtana] Box of 1"
36782178,"cabazitaxel 40 MG/ML Intravenous Solution [Jevtana]"
36782179,"cabazitaxel 40 MG/ML Intravenous Solution Box of 1"
36782180,"cabazitaxel 40 MG/ML Intravenous Solution"
36782181,"cabazitaxel Intravenous Solution [Jevtana]"
36782182,"cabazitaxel Intravenous Solution"
36783593,"docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL EG] Box of 1"
36783594,"docetaxel 20 MG/ML Intravenous Solution [DOCETAXEL ACCORD] Box of 1"
36783595,"docetaxel 20 MG/ML Intravenous Solution [Docetaxel Aurobindo] Box of 1"
36783596,"docetaxel 20 MG/ML Intravenous Solution [Docetaxel Aurobindo]"
36783597,"docetaxel 20 MG/ML Intravenous Solution [Taxotere] Box of 1"
36783598,"docetaxel 20 MG/ML Intravenous Solution [Taxotere]"
36783599,"docetaxel 20 MG/ML Intravenous Solution Box of 1"
36783600,"docetaxel 20 MG/ML Intravenous Solution"
36783601,"docetaxel Intravenous Solution [DOCETAXEL ACCORD]"
36783602,"docetaxel Intravenous Solution [Docetaxel Aurobindo]"
36783603,"docetaxel Intravenous Solution [Taxotere]"
36783604,"docetaxel Intravenous Solution"
36879834,"cabazitaxel Prefilled Syringe"
36879896,"cabazitaxel Prefilled Syringe [Jevtana]"
36880299,"docetaxel 20 MG/ML Prefilled Syringe [Taxotere] Box of 1"
36881252,"cabazitaxel 40 MG/ML Prefilled Syringe [Jevtana] Box of 1"
36881922,"docetaxel 10 MG/ML Prefilled Syringe Box of 1"
36883118,"cabazitaxel 40 MG/ML Prefilled Syringe [Jevtana]"
36883729,"docetaxel Prefilled Syringe [Taxotere]"
36884615,"docetaxel Prefilled Syringe"
36884706,"cabazitaxel 40 MG/ML Prefilled Syringe Box of 1"
36884761,"docetaxel 10 MG/ML Prefilled Syringe"
36885223,"docetaxel 80 MG/ML"
36886036,"docetaxel 20 MG/ML Prefilled Syringe [Taxotere]"
36887664,"docetaxel 27.8 MG/ML Prefilled Syringe"
36888148,"docetaxel 27.8 MG/ML"
36888658,"docetaxel 80 MG/ML Injection"
36889677,"docetaxel 20 MG/ML Prefilled Syringe Box of 1"
36890630,"cabazitaxel 40 MG/ML Prefilled Syringe"
36890674,"docetaxel 20 MG/ML Prefilled Syringe"
36894564,"docetaxel 27.8 MG/ML Prefilled Syringe Box of 1"
36895008,"1 ML docetaxel 20 MG/ML Prefilled Syringe [Taxotere]"
36895039,"1 ML docetaxel 80 MG/ML Injection"
36895053,"1 ML docetaxel 40 MG/ML Injection"
36895082,"1 ML docetaxel 20 MG/ML Prefilled Syringe"
36895126,"1 ML docetaxel 20 MG/ML Prefilled Syringe Box of 1"
36895245,"2 ML docetaxel 10 MG/ML Prefilled Syringe Box of 1"
36895249,"2 ML docetaxel 10 MG/ML Prefilled Syringe"
36895280,"4 ML docetaxel 20 MG/ML Prefilled Syringe [Taxotere]"
36895283,"4 ML docetaxel 20 MG/ML Prefilled Syringe"
36895288,"4 ML docetaxel 80 MG/ML Injection"
36895289,"4 ML docetaxel 20 MG/ML Prefilled Syringe Box of 1"
36895439,"7 ML docetaxel 20 MG/ML Prefilled Syringe Box of 1"
36895440,"7 ML docetaxel 20 MG/ML Prefilled Syringe"
36895441,"8 ML docetaxel 20 MG/ML Prefilled Syringe Box of 1"
36895443,"8 ML docetaxel 20 MG/ML Prefilled Syringe [Taxotere]"
36895444,"8 ML docetaxel 20 MG/ML Prefilled Syringe"
36895445,"8 ML docetaxel 10 MG/ML Prefilled Syringe Box of 1"
36895447,"8 ML docetaxel 10 MG/ML Prefilled Syringe"
36895674,"16 ML docetaxel 10 MG/ML Prefilled Syringe Box of 1"
36895675,"16 ML docetaxel 10 MG/ML Prefilled Syringe"
36896228,"1.5 ML cabazitaxel 40 MG/ML Prefilled Syringe"
36896232,"1.5 ML cabazitaxel 40 MG/ML Prefilled Syringe Box of 1"
36896239,"1.5 ML cabazitaxel 40 MG/ML Prefilled Syringe [Jevtana]"
36897104,"0.72 ML docetaxel 27.8 MG/ML Prefilled Syringe Box of 1"
36897105,"0.72 ML docetaxel 27.8 MG/ML Prefilled Syringe"
36897276,"2.88 ML docetaxel 27.8 MG/ML Prefilled Syringe Box of 1"
36897277,"2.88 ML docetaxel 27.8 MG/ML Prefilled Syringe"
36919317,"abiraterone 500 MG Oral Tablet by Genus"
36919647,"100 ML docetaxel 0.528 MG/ML Injectable Solution Box of 1"
36919689,"250 ML docetaxel 0.288 MG/ML Injectable Solution"
36919734,"50 ML docetaxel 0.68 MG/ML Injectable Solution"
36920321,"500 ML docetaxel 0.528 MG/ML Injectable Solution"
36921140,"100 ML docetaxel 0.48 MG/ML Injectable Solution"
36922109,"abiraterone 500 MG Oral Tablet Box of 56 by Wockhardt"
36922318,"docetaxel 0.68 MG/ML"
36922489,"500 ML docetaxel 0.328 MG/ML Injectable Solution Box of 1"
36922516,"1.5 ML cabazitaxel 40 MG/ML Injectable Solution [Jevtana] by Sanofi Genzyme"
36922962,"4 ML docetaxel 20 MG/ML Injectable Solution by Fresenius Kabi"
36923360,"1.5 ML cabazitaxel 40 MG/ML Injectable Solution [Jevtana] Box of 1 by Sanofi Genzyme"
36923575,"abiraterone 1000 MG Oral Tablet by Sandoz"
36923902,"docetaxel 0.72 MG/ML"
36924525,"abiraterone 500 MG Oral Tablet by Torrent"
36925203,"abiraterone 1000 MG Oral Tablet by Viatris Healthcare"
36925328,"100 ML docetaxel 0.528 MG/ML Injectable Solution"
36925351,"100 ML docetaxel 0.432 MG/ML Injectable Solution Box of 1"
36925623,"500 ML docetaxel 0.592 MG/ML Injectable Solution Box of 1"
36926304,"abiraterone 1000 MG"
36926653,"docetaxel 0.64 MG/ML Injectable Solution"
36926959,"abiraterone 500 MG Oral Tablet by Celix"
36927079,"1 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by Fresenius Kabi"
36927184,"abiraterone 500 MG Oral Tablet Box of 56 by Aristo"
36928008,"docetaxel 0.288 MG/ML"
36928113,"8 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by Fresenius Kabi"
36929078,"docetaxel 0.56 MG/ML Injectable Solution Box of 1"
36929607,"abiraterone 500 MG Oral Tablet by Sandoz"
36929989,"docetaxel 0.56 MG/ML Injectable Solution"
36930497,"abiraterone 500 MG Oral Tablet by Cipla"
36931266,"50 ML docetaxel 0.68 MG/ML Injectable Solution Box of 1"
36931581,"100 ML docetaxel 0.36 MG/ML Injectable Solution"
36932098,"docetaxel 0.328 MG/ML"
36932238,"500 ML docetaxel 0.36 MG/ML Injectable Solution Box of 1"
36933088,"250 ML docetaxel 0.4 MG/ML Injectable Solution Box of 1"
36933446,"3 ML cabazitaxel 20 MG/ML Injectable Solution Box of 1 by Zentiva"
36934928,"250 ML docetaxel 0.4 MG/ML Injectable Solution"
36935072,"3 ML cabazitaxel 20 MG/ML Injectable Solution by Viatris Healthcare"
36935195,"docetaxel 0.64 MG/ML Injectable Solution Box of 1"
36935807,"abiraterone 500 MG Oral Tablet Box of 56 by Torrent"
36935843,"abiraterone 500 MG Oral Tablet Box of 56 by Zentiva"
36936002,"250 ML docetaxel 0.32 MG/ML Injectable Solution"
36936209,"abiraterone 500 MG Oral Tablet by Accord"
36937139,"docetaxel 0.288 MG/ML Injectable Solution Box of 1"
36937177,"docetaxel 0.36 MG/ML Injectable Solution Box of 1"
36937678,"100 ML docetaxel 0.36 MG/ML Injectable Solution Box of 1"
36938056,"100 ML docetaxel 0.56 MG/ML Injectable Solution Box of 1"
36938879,"docetaxel 0.352 MG/ML Injectable Solution Box of 1"
36938908,"1 ML docetaxel 20 MG/ML Injectable Solution by Fresenius Kabi"
36939300,"500 ML docetaxel 0.48 MG/ML Injectable Solution"
36940375,"100 ML docetaxel 0.64 MG/ML Injectable Solution Box of 1"
36940584,"8 ML docetaxel 20 MG/ML Injectable Solution by Fresenius Kabi"
36940832,"100 ML docetaxel 0.4 MG/ML Injectable Solution"
36941100,"abiraterone 250 MG Oral Tablet by Tillomed"
36941226,"abiraterone 500 MG Oral Tablet Box of 56 by TEVA"
36941877,"100 ML docetaxel 0.64 MG/ML Injectable Solution"
36942197,"abiraterone 500 MG Oral Tablet Box of 56 by Cipla"
36943592,"abiraterone 500 MG Oral Tablet by Wockhardt"
36943936,"4 ML docetaxel 20 MG/ML Injectable Solution by Consilient"
36944101,"abiraterone 500 MG Oral Tablet by Zentiva"
36944445,"docetaxel 0.68 MG/ML Injectable Solution"
36945121,"500 ML docetaxel 0.328 MG/ML Injectable Solution"
36945626,"abiraterone 500 MG Oral Tablet by Glenmark"
36946395,"100 ML docetaxel 0.56 MG/ML Injectable Solution"
36946413,"abiraterone 500 MG Oral Tablet Box of 56 by Kent"
36946518,"abiraterone 500 MG Oral Tablet Box of 56 by Dr Reddy's"
36946752,"abiraterone 500 MG Oral Tablet by Tillomed"
36947327,"100 ML docetaxel 0.48 MG/ML Injectable Solution Box of 1"
36947518,"docetaxel 0.32 MG/ML"
36948195,"500 ML docetaxel 0.432 MG/ML Injectable Solution Box of 1"
36948259,"100 ML docetaxel 0.68 MG/ML Injectable Solution"
36949114,"abiraterone 500 MG Oral Tablet by Viatris Healthcare"
36949153,"abiraterone 500 MG Oral Tablet Box of 56 by Tillomed"
36950299,"abiraterone 500 MG Oral Tablet by TEVA"
36951015,"abiraterone 500 MG Oral Tablet by Aristo"
36951544,"docetaxel 0.36 MG/ML"
36951947,"500 ML docetaxel 0.592 MG/ML Injectable Solution"
36952162,"abiraterone 500 MG Oral Tablet Box of 56 by Alliance"
36952668,"abiraterone 250 MG Oral Tablet by Cipla"
36953260,"abiraterone 500 MG Oral Tablet Box of 56 by Celix"
36953472,"100 ML docetaxel 0.592 MG/ML Injectable Solution Box of 1"
36953690,"250 ML docetaxel 0.72 MG/ML Injectable Solution"
36953920,"docetaxel 0.352 MG/ML Injectable Solution"
36953945,"abiraterone 1000 MG Oral Tablet Box of 28"
36954171,"abiraterone 250 MG Oral Tablet Box of 120 by Tillomed"
36954377,"4 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by Consilient"
36954512,"100 ML docetaxel 0.592 MG/ML Injectable Solution"
36955051,"abiraterone 500 MG Oral Tablet Box of 56 by Viatris Healthcare"
36955066,"docetaxel 0.68 MG/ML Injectable Solution Box of 1"
36955131,"500 ML docetaxel 0.528 MG/ML Injectable Solution Box of 1"
36955180,"abiraterone 1000 MG Oral Tablet"
36956012,"500 ML docetaxel 0.432 MG/ML Injectable Solution"
36956542,"4 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by Fresenius Kabi"
36956704,"abiraterone 250 MG Oral Tablet Box of 120 by Cipla"
36956801,"docetaxel 0.32 MG/ML Injectable Solution"
36957484,"abiraterone 500 MG Oral Tablet Box of 56 by Axunio"
36957537,"abiraterone 500 MG Oral Tablet by Dr Reddy's"
36958006,"docetaxel 0.72 MG/ML Injectable Solution"
36958081,"docetaxel 0.72 MG/ML Injectable Solution Box of 1"
36958857,"250 ML docetaxel 0.72 MG/ML Injectable Solution Box of 1"
36958994,"250 ML docetaxel 0.352 MG/ML Injectable Solution Box of 1"
36959240,"100 ML docetaxel 0.432 MG/ML Injectable Solution"
36959440,"docetaxel 0.56 MG/ML"
36959507,"docetaxel 0.328 MG/ML Injectable Solution Box of 1"
36960382,"docetaxel 0.352 MG/ML"
36960491,"100 ML docetaxel 0.68 MG/ML Injectable Solution Box of 1"
36960826,"abiraterone 1000 MG Oral Tablet Box of 28 by Sandoz"
36960908,"500 ML docetaxel 0.36 MG/ML Injectable Solution"
36961026,"100 ML docetaxel 0.4 MG/ML Injectable Solution Box of 1"
36961455,"abiraterone 500 MG Oral Tablet by Kent"
36961827,"docetaxel 0.36 MG/ML Injectable Solution"
36961852,"abiraterone 500 MG Oral Tablet Box of 56 by Sandoz"
36961874,"250 ML docetaxel 0.288 MG/ML Injectable Solution Box of 1"
36961984,"1 ML docetaxel 20 MG/ML Injectable Solution by Consilient"
36962130,"abiraterone 500 MG Oral Tablet by Axunio"
36962164,"500 ML docetaxel 0.56 MG/ML Injectable Solution Box of 1"
36962809,"8 ML docetaxel 20 MG/ML Injectable Solution by Consilient"
36963330,"3 ML cabazitaxel 20 MG/ML Injectable Solution by Zentiva"
36963499,"docetaxel 0.328 MG/ML Injectable Solution"
36963600,"250 ML docetaxel 0.352 MG/ML Injectable Solution"
36964062,"3 ML cabazitaxel 20 MG/ML Injectable Solution Box of 1 by Viatris Healthcare"
36964852,"250 ML docetaxel 0.32 MG/ML Injectable Solution Box of 1"
36964918,"abiraterone 500 MG Oral Tablet Box of 56 by Accord"
36965624,"8 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by Consilient"
36966113,"abiraterone 500 MG Oral Tablet Box of 56 by Glenmark"
36966398,"docetaxel 0.288 MG/ML Injectable Solution"
36966473,"1 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by Consilient"
36966905,"500 ML docetaxel 0.48 MG/ML Injectable Solution Box of 1"
36967588,"abiraterone 500 MG Oral Tablet by Alliance"
36968198,"500 ML docetaxel 0.56 MG/ML Injectable Solution"
36969167,"docetaxel 0.64 MG/ML"
36969657,"abiraterone 1000 MG Oral Tablet Box of 28 by Viatris Healthcare"
36969731,"docetaxel 0.32 MG/ML Injectable Solution Box of 1"
36969772,"abiraterone 500 MG Oral Tablet Box of 56 by Genus"
37002517,"enzalutamide Oral Tablet"
37002518,"enzalutamide 40 MG Oral Tablet"
37002519,"enzalutamide Oral Tablet [Xtandi]"
37002520,"enzalutamide 40 MG Oral Tablet [Xtandi]"
37002521,"enzalutamide 80 MG"
37002522,"enzalutamide 80 MG Oral Tablet"
37002523,"enzalutamide 80 MG [Xtandi]"
37002524,"enzalutamide 80 MG Oral Tablet [Xtandi]"
37592407,"enzalutamide 40 MG Oral Capsule [Xtandi] by Abacus Medicine"
37592408,"enzalutamide 40 MG Oral Capsule [Xtandi] by Kohlpharma"
37592898,"abiraterone 500 MG Oral Tablet [Zytiga] by Abacus Medicine"
37592899,"abiraterone 500 MG Oral Tablet [Zytiga] by Cc"
37592900,"abiraterone 250 MG Oral Tablet [Zytiga] by Lunapharm"
40057906,"docetaxel Injectable Solution"
40057907,"docetaxel Injectable Solution [Taxotere]"
40222431,"cabazitaxel"
40224716,"cabazitaxel 40 MG/ML"
40224717,"1.5 ML cabazitaxel 40 MG/ML Injection"
40224722,"docetaxel 20 MG/ML"
40224723,"docetaxel 20 MG/ML Injectable Solution"
40224725,"docetaxel 20 MG/ML [Taxotere]"
40237036,"docetaxel 10 MG/ML"
40237037,"docetaxel 10 MG/ML Injectable Solution"
40239056,"abiraterone"
40239057,"abiraterone Oral Tablet"
40239058,"abiraterone Oral Tablet [Zytiga]"
40239059,"abiraterone acetate 250 MG"
40239060,"abiraterone acetate 250 MG Oral Tablet"
40239061,"abiraterone acetate 250 MG Oral Tablet [Zytiga]"
40239062,"abiraterone acetate 250 MG [Zytiga]"
40239089,"docetaxel 24 MG/ML"
40239090,"docetaxel 24 MG/ML Injectable Solution"
40239091,"docetaxel 24 MG/ML Injectable Solution [Docefrez]"
40239092,"docetaxel 24 MG/ML [Docefrez]"
40239093,"docetaxel Injectable Solution [Docefrez]"
40240020,"docetaxel 25 MG/ML"
40240021,"docetaxel 25 MG/ML Injectable Solution"
40240022,"docetaxel 25 MG/ML Injectable Solution [Docefrez]"
40240023,"docetaxel 25 MG/ML [Docefrez]"
40253093,"cabazitaxel; parenteral"
40253469,"abiraterone; oral"
40708878,"500 ML docetaxel 0.4 MG/ML Injectable Solution Box of 1"
40708879,"500 ML docetaxel 0.4 MG/ML Injectable Solution"
40709880,"250 ML docetaxel 0.48 MG/ML Injectable Solution Box of 1"
40709881,"250 ML docetaxel 0.48 MG/ML Injectable Solution"
40709882,"250 ML docetaxel 0.592 MG/ML Injectable Solution Box of 1"
40709883,"250 ML docetaxel 0.592 MG/ML Injectable Solution"
40709884,"250 ML docetaxel 0.432 MG/ML Injectable Solution Box of 1"
40709885,"250 ML docetaxel 0.432 MG/ML Injectable Solution"
40709886,"250 ML docetaxel 0.528 MG/ML Injectable Solution Box of 1"
40709887,"250 ML docetaxel 0.528 MG/ML Injectable Solution"
40714515,"16 ML docetaxel 10 MG/ML Injectable Solution Box of 1 by Pfizer"
40714516,"16 ML docetaxel 10 MG/ML Injectable Solution by Pfizer"
40715641,"8 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by Seacross"
40715642,"8 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by TEVA"
40715643,"8 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by A A H"
40715644,"8 ML docetaxel 20 MG/ML Injectable Solution by Seacross"
40715645,"8 ML docetaxel 20 MG/ML Injectable Solution by TEVA"
40715646,"8 ML docetaxel 20 MG/ML Injectable Solution by A A H"
40715647,"8 ML docetaxel 10 MG/ML Injectable Solution Box of 1 by Pfizer"
40715648,"8 ML docetaxel 10 MG/ML Injectable Solution by Pfizer"
40715773,"7 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by TEVA"
40715774,"7 ML docetaxel 20 MG/ML Injectable Solution by TEVA"
40716344,"4 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by Seacross"
40716345,"4 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by TEVA"
40716346,"4 ML docetaxel 20 MG/ML Injectable Solution by Seacross"
40716347,"4 ML docetaxel 20 MG/ML Injectable Solution by TEVA"
40717036,"2 ML docetaxel 10 MG/ML Injectable Solution Box of 1 by Pfizer"
40717037,"2 ML docetaxel 10 MG/ML Injectable Solution by Pfizer"
40717597,"1.5 ML cabazitaxel 40 MG/ML Injectable Solution [Jevtana] Box of 1 by Sanofi"
40717598,"1.5 ML cabazitaxel 40 MG/ML Injectable Solution [Jevtana] Box of 1"
40717599,"1.5 ML cabazitaxel 40 MG/ML Injectable Solution [Jevtana] by Sanofi"
40718411,"1 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by Seacross"
40718412,"1 ML docetaxel 20 MG/ML Injectable Solution Box of 1 by TEVA"
40718413,"1 ML docetaxel 20 MG/ML Injectable Solution by Seacross"
40718414,"1 ML docetaxel 20 MG/ML Injectable Solution by TEVA"
40720616,"cabazitaxel 40 MG/ML Injectable Solution [Jevtana] Box of 1"
40726839,"docetaxel 0.4 MG/ML Injectable Solution Box of 1"
40726840,"docetaxel 0.4 MG/ML Injectable Solution"
40726841,"docetaxel 0.4 MG/ML"
40726842,"docetaxel 0.48 MG/ML Injectable Solution Box of 1"
40726843,"docetaxel 0.48 MG/ML Injectable Solution"
40726844,"docetaxel 0.48 MG/ML"
40726845,"docetaxel 0.592 MG/ML Injectable Solution Box of 1"
40726846,"docetaxel 0.592 MG/ML Injectable Solution"
40726847,"docetaxel 0.592 MG/ML"
40726848,"docetaxel 0.432 MG/ML Injectable Solution Box of 1"
40726849,"docetaxel 0.432 MG/ML Injectable Solution"
40726850,"docetaxel 0.432 MG/ML"
40726851,"docetaxel 0.528 MG/ML Injectable Solution Box of 1"
40726852,"docetaxel 0.528 MG/ML Injectable Solution"
40726853,"docetaxel 0.528 MG/ML"
40745825,"olaparib 150 MG Oral Tablet [Lynparza] Box of 56 by Astrazeneca"
40745826,"olaparib 150 MG Oral Tablet [Lynparza] Box of 56"
40745827,"olaparib 150 MG Oral Tablet [Lynparza] by Astrazeneca"
40745828,"olaparib 150 MG Oral Tablet Box of 56"
40745829,"olaparib 100 MG Oral Tablet [Lynparza] Box of 56 by Astrazeneca"
40745830,"olaparib 100 MG Oral Tablet [Lynparza] Box of 56"
40745831,"olaparib 100 MG Oral Tablet [Lynparza] by Astrazeneca"
40745832,"olaparib 100 MG Oral Tablet Box of 56"
40824031,"docetaxel 10 MG/ML Injectable Solution [Docetaxel Nc] Box of 1"
40824865,"docetaxel 20 MG/ML Injectable Solution Box of 1"
40825410,"docetaxel 20 MG/ML [Docetaxel Ratiopharm]"
40829281,"docetaxel 20 MG/ML [Docetaxel Actavis]"
40829282,"docetaxel 10 MG/ML [Ribodocel]"
40830833,"cabazitaxel Injectable Solution"
40832556,"docetaxel Injectable Solution [Taxceus]"
40832557,"docetaxel Injectable Solution [DOCETAXEL KABI]"
40832558,"docetaxel Injectable Solution [Docetaxel Aurobindo]"
40847093,"docetaxel 20 MG/ML Injectable Solution [Eurodocetaxel]"
40847094,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Orcazwei] Box of 1"
40847095,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Cell Pharm]"
40847096,"docetaxel 20 MG/ML Injectable Solution [DOCETAXEL ACCORD]"
40847097,"docetaxel 20 MG/ML Injectable Solution [Bendadocel]"
40847098,"docetaxel 20 MG Injectable Solution [Docefrez]"
40857295,"abiraterone 250 MG Oral Tablet [Zytiga] Box of 120 by Cc"
40863752,"docetaxel Injectable Solution [Docetaxel Hexal]"
40878204,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Aurobindo]"
40878205,"docetaxel 20 MG/ML Injectable Solution [Bendadocel] Box of 1"
40878206,"docetaxel 80 MG Injectable Solution [Docefrez] Box of 1"
40888605,"abiraterone 250 MG Oral Tablet [Zytiga] Box of 120 by Emra-Med"
40894974,"docetaxel Injectable Solution [DOCETAXEL ACCORD]"
40909240,"docetaxel 20 MG/ML Injectable Solution [Taxotere] Box of 1"
40909241,"docetaxel 20 MG/ML Injectable Solution [Taxotan] Box of 1"
40909242,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Haemato] Box of 1"
40919586,"abiraterone 250 MG Oral Tablet [Zytiga] Box of 120 by Haematogmbh"
40922755,"docetaxel 20 MG/ML [Docetaxel Aurobindo]"
40925942,"docetaxel Injectable Solution [Doce]"
40940553,"docetaxel 20 MG/ML Injectable Solution [Docirena]"
40940554,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Beta]"
40940555,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis] Box of 1"
40940556,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis]"
40953993,"docetaxel 80 MG [Docefrez]"
40957191,"docetaxel Injectable Solution [Bendadocel]"
40971503,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Vipharm] Box of 1"
40971504,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Beta] Box of 1"
40971505,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal] Box of 1"
40971506,"docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA] Box of 1"
40988478,"docetaxel Injectable Solution [Docetaxel Vipharm]"
40988479,"docetaxel Injectable Solution [Docetaxel Oncotrade]"
40992509,"docetaxel 80 MG Injectable Solution"
40992510,"docetaxel 27.8 MG/ML Injectable Solution"
41002898,"docetaxel 20 MG/ML Injectable Solution [Eurodocetaxel] Box of 1"
41002899,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Omnicare] Box of 1"
41011214,"enzalutamide 40 MG Oral Capsule [Xtandi] Box of 112 by Haematogmbh"
41011215,"enzalutamide 40 MG Oral Capsule [Xtandi] Box of 112 by Emra-Med"
41013150,"abiraterone 250 MG Oral Tablet [Zytiga] Box of 120 by Kohlpharma"
41013151,"abiraterone 250 MG Oral Tablet [Zytiga] Box of 120 by Eurim-Pharm"
41019406,"docetaxel Injectable Solution [Ribodocel]"
41019407,"docetaxel Injectable Solution [DOCETAXEL TEVA]"
41019408,"docetaxel Injectable Solution [Docetaxel Ratiopharm]"
41019409,"docetaxel Injectable Solution [Docetaxel Haemato]"
41023453,"docetaxel 80 MG Injectable Suspension Box of 1"
41033980,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Oncotrade]"
41033981,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Liv Pharma]"
41033982,"docetaxel 20 MG/ML Injectable Solution [DOCETAXEL KABI]"
41033983,"docetaxel 20 MG Injectable Solution [Docefrez] Box of 1"
41042528,"docetaxel 20 MG Injectable Solution [Taxotere] Box of 1 by Haematogmbh"
41050696,"docetaxel Injectable Solution [Docetaxel Profusio]"
41050697,"docetaxel Injectable Solution [DOCETAXEL HOSPIRA]"
41050698,"docetaxel Injectable Solution [Docetaxel Cell Pharm]"
41065118,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Vipharm]"
41065119,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios] Box of 1"
